,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C),측정시간
6981,12.6,,0.5,50.0,60.0,8.7,5.0,1012.4,1022.7,,,,,2.0,Ac,38.0,2000,10.8,14.5,16.4,16.5,16.4,2024-04-09 21:00:00
6982,11.6,,0.2,0.0,61.0,8.3,4.3,1012.8,1023.2,,,,,3.0,,,2000,9.8,13.7,16.0,16.6,16.6,2024-04-09 22:00:00
6983,10.9,,0.2,0.0,64.0,8.3,4.3,1012.9,1023.3,,,,,0.0,,,2000,8.9,12.9,15.5,16.4,16.6,2024-04-09 23:00:00
6984,10.3,,1.5,290.0,67.0,8.4,4.4,1013.0,1023.5,,,,,0.0,,,2000,8.6,12.4,15.2,16.3,16.6,2024-04-10 00:00:00
6985,9.8,,1.7,270.0,68.0,8.2,4.1,1013.2,1023.7,,,,,0.0,,,2000,8.2,12.0,14.7,16.1,16.6,2024-04-10 01:00:00
6986,9.2,,1.5,290.0,72.0,8.4,4.4,1013.7,1024.2,,,,,0.0,,,2000,7.3,11.5,14.3,15.9,16.5,2024-04-10 02:00:00
6987,8.5,,1.3,270.0,74.0,8.2,4.1,1014.0,1024.5,,,,,0.0,,,2000,6.7,11.0,14.0,15.7,16.5,2024-04-10 03:00:00
6988,8.1,,0.3,0.0,76.0,8.2,4.1,1014.2,1024.7,,,,,0.0,,,2000,5.8,10.4,13.5,15.3,16.2,2024-04-10 04:00:00
6989,7.7,,0.0,0.0,73.0,7.6,3.1,1014.6,1025.2,,,,,0.0,,,2000,5.5,10.1,13.3,15.3,16.3,2024-04-10 05:00:00
6990,7.2,,0.5,320.0,77.0,7.8,3.4,1014.7,1025.3,,,,,0.0,,,2000,5.0,9.6,12.9,15.0,16.2,2024-04-10 06:00:00
6991,7.3,,0.4,0.0,72.0,7.3,2.5,1015.0,1025.6,0.0,0.0,,,0.0,,,2000,5.0,9.2,12.5,14.7,16.0,2024-04-10 07:00:00
6992,7.9,,0.6,360.0,63.0,6.7,1.2,1015.6,1026.2,0.5,0.3,,,0.0,,,2000,6.2,9.3,12.3,14.6,15.9,2024-04-10 08:00:00
6993,11.1,,1.0,90.0,53.0,7.0,1.8,1016.2,1026.6,1.0,1.05,,,0.0,,,2000,12.5,10.6,12.1,14.3,15.7,2024-04-10 09:00:00
6994,13.8,,1.5,50.0,44.0,6.9,1.7,1016.3,1026.6,1.0,1.66,,,0.0,,,1953,20.2,13.4,12.6,14.3,15.7,2024-04-10 10:00:00
6995,16.4,,1.1,140.0,35.0,6.5,0.8,1016.2,1026.4,1.0,2.13,,,0.0,,,2000,26.2,16.0,13.4,14.2,15.5,2024-04-10 11:00:00
6996,17.4,,1.1,50.0,33.0,6.5,0.9,1015.6,1025.8,1.0,2.39,,,0.0,,,2000,30.6,18.3,14.5,14.3,15.5,2024-04-10 12:00:00
6997,18.9,,1.8,270.0,33.0,7.2,2.2,1014.9,1025.0,1.0,2.43,,,0.0,,,2000,32.7,20.0,15.7,14.6,15.4,2024-04-10 13:00:00
6998,19.8,,2.3,250.0,32.0,7.4,2.6,1013.9,1024.0,1.0,2.25,,,0.0,,,1978,32.8,21.5,17.0,15.3,15.8,2024-04-10 14:00:00
6999,19.7,,3.0,320.0,30.0,6.9,1.6,1013.6,1023.6,1.0,1.89,,,0.0,,,1971,29.7,21.6,17.7,15.6,15.6,2024-04-10 15:00:00
7000,19.3,,2.8,290.0,29.0,6.4,0.7,1013.6,1023.6,1.0,1.34,,,0.0,,,2000,26.2,21.3,18.5,16.2,16.0,2024-04-10 16:00:00
7001,18.5,,2.2,320.0,35.0,7.4,2.7,1013.7,1023.8,1.0,0.68,,,0.0,,,2000,18.8,19.8,18.5,16.4,16.0,2024-04-10 17:00:00
7002,16.6,,2.4,270.0,40.0,7.5,2.9,1014.0,1024.2,0.4,0.11,,,0.0,,,2000,14.6,17.7,18.0,16.6,16.0,2024-04-10 18:00:00
7003,15.3,,2.4,320.0,53.0,9.2,5.7,1014.5,1024.8,,,,,0.0,,,2000,13.2,16.5,17.7,16.9,16.3,2024-04-10 19:00:00
7004,14.2,,1.8,290.0,56.0,9.0,5.5,1014.8,1025.1,,,,,1.0,,,2000,11.6,15.3,17.0,16.7,16.3,2024-04-10 20:00:00
7005,13.3,,1.1,250.0,56.0,8.5,4.6,1015.2,1025.5,,,,,0.0,,,2000,10.7,14.5,16.6,16.8,16.5,2024-04-10 21:00:00
7006,12.3,,1.7,270.0,65.0,9.2,5.8,1015.6,1026.0,,,,,0.0,,,2000,9.9,13.7,16.1,16.7,16.6,2024-04-10 22:00:00
7007,11.7,,1.7,290.0,70.0,9.6,6.4,1015.8,1026.2,,,,,0.0,,,2000,9.1,13.0,15.6,16.4,16.5,2024-04-10 23:00:00
7008,11.3,,1.2,320.0,71.0,9.5,6.2,1015.7,1026.1,,,,,0.0,,,1997,8.5,12.5,15.1,16.3,16.5,2024-04-11 00:00:00
7009,10.9,,0.0,0.0,72.0,9.3,6.0,1015.8,1026.3,,,,,0.0,,,1966,7.8,12.0,14.7,16.0,16.4,2024-04-11 01:00:00
7010,10.1,,0.1,0.0,78.0,9.6,6.4,1016.0,1026.5,,,,,0.0,,,1887,7.3,11.4,14.3,15.7,16.3,2024-04-11 02:00:00
7011,9.5,,0.4,0.0,77.0,9.1,5.6,1015.9,1026.4,,,,,0.0,,,1611,6.8,11.0,14.0,15.7,16.4,2024-04-11 03:00:00
7012,8.9,,0.4,0.0,75.0,8.5,4.7,1015.7,1026.2,,,,,0.0,,,1877,6.1,10.5,13.6,15.4,16.2,2024-04-11 04:00:00
7013,8.1,,0.6,20.0,76.0,8.2,4.1,1015.9,1026.4,,,,,0.0,,,1309,5.9,10.2,13.4,15.3,16.3,2024-04-11 05:00:00
7014,7.5,,0.6,20.0,79.0,8.1,4.0,1016.1,1026.7,,,,,0.0,,,1025,5.5,9.8,13.0,15.0,16.1,2024-04-11 06:00:00
7015,7.0,,0.5,50.0,82.0,8.2,4.1,1016.2,1026.8,0.0,0.0,,,0.0,,,867,4.9,9.3,12.6,14.7,15.9,2024-04-11 07:00:00
7016,7.8,,1.4,50.0,70.0,7.4,2.6,1016.7,1027.3,0.5,0.29,,,0.0,,,1034,6.7,9.4,12.4,14.6,15.9,2024-04-11 08:00:00
7017,10.4,,1.3,50.0,60.0,7.5,2.9,1017.1,1027.6,1.0,0.99,,,0.0,,,1326,12.2,10.7,12.2,14.4,15.7,2024-04-11 09:00:00
7018,13.0,,0.5,340.0,49.0,7.3,2.5,1017.2,1027.6,1.0,1.61,,,0.0,,,1685,19.9,13.3,12.6,14.2,15.6,2024-04-11 10:00:00
7019,16.2,,1.6,230.0,39.0,7.2,2.2,1016.7,1026.9,1.0,2.05,,,0.0,,,1580,26.2,16.2,13.5,14.3,15.6,2024-04-11 11:00:00
7020,17.7,,2.2,290.0,33.0,6.7,1.2,1016.1,1026.2,1.0,2.37,,,0.0,,,1556,30.5,18.3,14.5,14.3,15.4,2024-04-11 12:00:00
7021,19.4,,1.1,270.0,26.0,5.8,-0.6,1015.2,1025.2,1.0,2.45,,,0.0,,,1942,33.0,20.1,15.6,14.6,15.4,2024-04-11 13:00:00
7022,20.0,,1.6,340.0,22.0,5.2,-2.3,1014.1,1024.2,1.0,2.29,,,0.0,,,1950,33.4,21.5,16.9,15.2,15.6,2024-04-11 14:00:00
7023,21.3,,1.5,270.0,24.0,6.1,-0.1,1013.7,1023.7,1.0,1.91,,,1.0,Ci,,1832,30.4,21.8,17.7,15.5,15.5,2024-04-11 15:00:00
7024,20.9,,2.0,290.0,20.0,4.9,-2.9,1013.8,1023.8,1.0,1.35,,,1.0,Ci,,1976,26.3,21.5,18.4,16.0,15.7,2024-04-11 16:00:00
7025,19.2,,1.5,290.0,23.0,5.1,-2.4,1013.7,1023.7,1.0,0.62,,,1.0,Ci,,2000,18.2,19.8,18.6,16.5,15.9,2024-04-11 17:00:00
7026,16.6,,2.4,270.0,41.0,7.7,3.2,1013.9,1024.1,0.2,0.04,,,2.0,Ci,,1811,14.4,17.7,18.1,16.6,16.0,2024-04-11 18:00:00
7027,14.6,,1.9,290.0,48.0,7.9,3.6,1014.3,1024.5,,,,,0.0,,,1998,12.0,16.2,17.6,16.8,16.2,2024-04-11 19:00:00
7028,13.7,,1.0,270.0,51.0,8.0,3.7,1014.5,1024.8,,,,,1.0,,,1954,10.9,14.9,17.0,16.8,16.3,2024-04-11 20:00:00
7029,13.3,,2.0,250.0,55.0,8.4,4.4,1014.8,1025.1,,,,,3.0,Ci,,1554,10.8,14.3,16.5,16.8,16.5,2024-04-11 21:00:00
7030,12.7,,0.0,0.0,58.0,8.5,4.6,1015.0,1025.4,,,,,5.0,,,1480,9.4,13.5,15.8,16.5,16.4,2024-04-11 22:00:00
7031,11.7,,0.0,0.0,58.0,7.9,3.6,1015.0,1025.4,,,,,5.0,,,1567,8.9,12.9,15.5,16.4,16.6,2024-04-11 23:00:00
7032,11.2,,0.0,0.0,62.0,8.2,4.1,1014.9,1025.3,,,,,3.0,Ci,,1613,8.4,12.3,15.1,16.2,16.5,2024-04-12 00:00:00
7033,10.6,,0.5,360.0,60.0,7.6,3.1,1014.8,1025.3,,,,,2.0,,,1642,7.9,11.8,14.7,16.1,16.5,2024-04-12 01:00:00
7034,9.8,,0.6,20.0,63.0,7.6,3.0,1014.7,1025.2,,,,,1.0,,,1591,7.1,11.3,14.2,15.7,16.3,2024-04-12 02:00:00
7035,9.2,,0.4,0.0,68.0,7.8,3.5,1014.5,1025.0,,,,,1.0,Ci,,1538,6.8,10.9,13.9,15.6,16.3,2024-04-12 03:00:00
7036,8.8,,0.9,20.0,71.0,8.0,3.8,1014.6,1025.1,,,,,3.0,Ci,,1516,6.2,10.4,13.5,15.3,16.1,2024-04-12 04:00:00
7037,8.2,,1.3,50.0,73.0,7.9,3.6,1014.4,1024.9,,,,,0.0,,,1305,5.9,10.0,13.2,15.1,16.1,2024-04-12 05:00:00
7038,7.6,,0.6,20.0,75.0,7.8,3.4,1014.7,1025.3,,,,,0.0,,,1181,5.4,9.6,12.9,14.9,16.0,2024-04-12 06:00:00
7039,7.2,,0.5,50.0,76.0,7.7,3.2,1014.5,1025.1,0.0,0.0,,,1.0,Ci,,1113,5.5,9.4,12.7,14.8,15.9,2024-04-12 07:00:00
7040,7.9,,1.1,70.0,67.0,7.1,2.1,1014.6,1025.1,0.4,0.28,,,0.0,,,1210,6.7,9.4,12.3,14.5,15.7,2024-04-12 08:00:00
7041,10.5,,1.2,70.0,56.0,7.1,2.0,1014.9,1025.4,1.0,0.98,,,1.0,Ci,,1741,12.2,10.6,12.2,14.3,15.6,2024-04-12 09:00:00
7042,13.4,,0.8,110.0,46.0,7.0,1.9,1015.1,1025.4,1.0,1.61,,,0.0,,,1718,20.0,13.2,12.5,14.2,15.5,2024-04-12 10:00:00
7043,16.8,,1.5,180.0,38.0,7.2,2.3,1014.6,1024.8,1.0,2.07,,,0.0,,,1326,26.6,16.0,13.4,14.2,15.4,2024-04-12 11:00:00
7044,18.4,,1.9,270.0,28.0,5.9,-0.4,1014.0,1024.1,1.0,2.33,,,1.0,Ci,,1690,30.4,18.3,14.4,14.3,15.4,2024-04-12 12:00:00
7045,19.3,,1.5,270.0,24.0,5.4,-1.8,1013.1,1023.1,1.0,2.4,,,1.0,Ci,,1745,32.8,19.9,15.6,14.5,15.3,2024-04-12 13:00:00
7046,20.1,,2.3,250.0,23.0,5.4,-1.7,1012.3,1022.4,1.0,2.23,,,1.0,Ci,,1896,32.5,21.0,16.6,14.9,15.3,2024-04-12 14:00:00
7047,20.9,,1.5,270.0,23.0,5.7,-1.0,1011.8,1021.8,1.0,1.87,,,1.0,Ci,,1892,30.1,21.4,17.5,15.3,15.4,2024-04-12 15:00:00
7048,20.2,,2.5,290.0,24.0,5.7,-1.0,1011.8,1021.8,1.0,1.31,,,1.0,Ci,,1881,25.6,21.0,18.2,15.9,15.7,2024-04-12 16:00:00
7049,18.8,,2.1,320.0,24.0,5.2,-2.2,1011.5,1021.5,1.0,0.63,,,1.0,Ci,,2000,18.0,19.5,18.3,16.3,15.8,2024-04-12 17:00:00
7050,16.2,,1.4,290.0,41.0,7.5,2.9,1011.6,1021.8,0.2,0.06,,,3.0,Ci,,1907,13.8,17.4,17.9,16.5,15.9,2024-04-12 18:00:00
7051,14.9,,1.4,270.0,46.0,7.7,3.3,1011.8,1022.1,,,,,4.0,,51.0,1455,12.3,16.0,17.5,16.7,16.2,2024-04-12 19:00:00
7052,13.8,,1.6,270.0,52.0,8.1,4.0,1012.3,1022.6,,,,,6.0,,51.0,1341,11.5,15.0,16.9,16.7,16.3,2024-04-12 20:00:00
7053,13.0,,1.0,270.0,49.0,7.3,2.5,1012.0,1022.3,,,,,5.0,Cc,,1702,10.1,14.2,16.4,16.7,16.4,2024-04-12 21:00:00
7054,12.2,,0.0,0.0,57.0,8.1,3.9,1012.2,1022.5,,,,,5.0,,50.0,1544,9.8,13.4,15.9,16.6,16.4,2024-04-12 22:00:00
7055,11.8,,0.0,0.0,56.0,7.7,3.2,1012.0,1022.4,,,,,5.0,,50.0,1655,9.8,13.0,15.4,16.3,16.4,2024-04-12 23:00:00
7056,11.4,,0.2,0.0,56.0,7.5,2.9,1011.5,1021.9,,,,,7.0,Cc,,1778,8.7,12.5,15.0,16.1,16.4,2024-04-13 00:00:00
7057,10.7,,0.9,50.0,57.0,7.3,2.5,1011.5,1021.9,,,,,7.0,,48.0,1828,8.7,12.0,14.7,16.0,16.3,2024-04-13 01:00:00
7058,10.5,,0.2,0.0,57.0,7.2,2.3,1011.4,1021.8,,,,,8.0,,48.0,1837,9.0,11.7,14.2,15.6,16.2,2024-04-13 02:00:00
7059,10.2,,1.0,20.0,60.0,7.4,2.7,1010.8,1021.2,,,,,8.0,AcCi,47.0,1796,9.0,11.8,14.1,15.6,16.3,2024-04-13 03:00:00
7060,10.0,,0.6,20.0,62.0,7.6,3.0,1010.8,1021.2,,,,,7.0,AcCi,47.0,1759,8.3,11.4,13.7,15.3,16.1,2024-04-13 04:00:00
7061,9.4,,0.8,50.0,65.0,7.6,3.1,1010.9,1021.3,,,,,7.0,Ac,45.0,1659,7.8,11.2,13.6,15.2,16.0,2024-04-13 05:00:00
7062,9.2,,0.8,50.0,65.0,7.5,2.9,1011.0,1021.4,,,,,7.0,Ac,47.0,1689,7.9,11.0,13.5,15.1,16.0,2024-04-13 06:00:00
7063,8.9,,0.8,50.0,67.0,7.6,3.0,1011.0,1021.5,0.0,0.0,,,7.0,Ac,47.0,1557,8.0,10.7,13.1,14.9,15.8,2024-04-13 07:00:00
7064,9.7,,0.6,90.0,58.0,7.0,1.8,1011.3,1021.7,0.3,0.22,,,8.0,Ac,47.0,1559,9.9,10.8,13.0,14.7,15.7,2024-04-13 08:00:00
7065,11.9,,1.1,90.0,50.0,6.9,1.7,1011.5,1021.9,0.7,0.75,,,8.0,Ac,45.0,1529,14.7,12.0,12.9,14.6,15.6,2024-04-13 09:00:00
7066,14.6,,0.7,90.0,43.0,7.1,2.1,1011.2,1021.4,1.0,1.35,,,7.0,Cc,,1339,20.3,14.0,13.3,14.5,15.5,2024-04-13 10:00:00
7067,16.7,,0.7,140.0,37.0,7.0,1.9,1010.9,1021.0,1.0,1.74,,,6.0,Ci,,1074,24.9,16.2,13.9,14.5,15.5,2024-04-13 11:00:00
7068,18.2,,1.0,20.0,34.0,7.1,2.0,1010.6,1020.7,1.0,2.03,,,5.0,Ci,,758,29.8,18.3,14.9,14.7,15.5,2024-04-13 12:00:00
7069,19.4,,1.2,180.0,35.0,7.8,3.5,1009.9,1019.9,0.8,1.73,,,9.0,AcCi,43.0,678,27.6,19.8,15.9,14.9,15.5,2024-04-13 13:00:00
7070,20.6,,2.2,180.0,30.0,7.2,2.3,1009.1,1019.1,0.7,1.69,,,8.0,Ci,,839,30.5,20.5,16.7,15.2,15.5,2024-04-13 14:00:00
7071,20.2,,1.6,180.0,31.0,7.3,2.5,1008.8,1018.8,1.0,1.25,,,8.0,Ci,,855,26.7,20.7,17.4,15.5,15.6,2024-04-13 15:00:00
7072,19.7,,1.6,270.0,34.0,7.7,3.3,1008.7,1018.7,0.7,0.88,,,9.0,AcCi,40.0,688,22.7,20.3,17.9,15.9,15.7,2024-04-13 16:00:00
7073,18.9,,1.7,250.0,35.0,7.6,3.0,1008.7,1018.7,0.4,0.41,,,8.0,Ac,41.0,720,19.1,19.2,18.0,16.2,15.8,2024-04-13 17:00:00
7074,17.3,,0.9,290.0,43.0,8.4,4.5,1008.7,1018.8,0.0,0.08,,,6.0,Ac,42.0,783,14.9,17.7,17.7,16.4,15.9,2024-04-13 18:00:00
7075,15.6,,1.5,290.0,44.0,7.7,3.3,1009.0,1019.2,,,,,0.0,,,828,12.8,16.4,17.5,16.7,16.2,2024-04-13 19:00:00
7076,14.5,,1.4,290.0,51.0,8.4,4.4,1009.0,1019.2,,,,,0.0,,,751,11.2,15.2,16.9,16.6,16.3,2024-04-13 20:00:00
7077,13.4,,0.7,20.0,56.0,8.5,4.7,1009.0,1019.3,,,,,0.0,,,758,10.0,14.1,16.3,16.5,16.3,2024-04-13 21:00:00
7078,12.7,,0.0,0.0,60.0,8.8,5.1,1008.7,1019.0,,,,,0.0,,,680,9.3,13.4,15.9,16.5,16.4,2024-04-13 22:00:00
7079,12.0,,0.4,0.0,59.0,8.2,4.2,1008.6,1018.9,,,,,0.0,,,685,8.6,12.8,15.3,16.2,16.3,2024-04-13 23:00:00
7080,11.6,,0.7,20.0,61.0,8.3,4.3,1008.5,1018.8,,,,,0.0,,,673,8.3,12.3,14.9,16.1,16.4,2024-04-14 00:00:00
7081,11.1,,0.2,0.0,62.0,8.1,4.0,1008.4,1018.8,,,,,0.0,,,666,7.9,11.9,14.6,15.9,16.3,2024-04-14 01:00:00
7082,10.6,,0.9,20.0,68.0,8.7,4.9,1008.1,1018.5,,,,,0.0,,,603,7.9,11.6,14.3,15.7,16.3,2024-04-14 02:00:00
7083,10.1,,1.1,50.0,70.0,8.6,4.8,1007.6,1018.0,,,,,5.0,Ac,39.0,606,7.9,11.3,14.0,15.5,16.2,2024-04-14 03:00:00
7084,10.0,,0.9,50.0,73.0,8.9,5.3,1007.3,1017.7,,,,,8.0,Ac,35.0,622,8.3,11.2,13.6,15.2,16.0,2024-04-14 04:00:00
7085,10.0,,0.5,20.0,73.0,8.9,5.3,1007.3,1017.7,,,,,7.0,Ac,40.0,593,8.3,11.2,13.4,15.1,15.9,2024-04-14 05:00:00
7086,9.9,,1.0,50.0,75.0,9.1,5.6,1007.3,1017.7,,,,,9.0,Ac,34.0,560,9.3,11.2,13.4,15.0,15.9,2024-04-14 06:00:00
7087,10.4,0.0,0.6,50.0,71.0,8.9,5.3,1006.9,1017.3,0.0,0.0,,,10.0,ScAs,15.0,557,10.6,11.8,13.6,15.1,16.1,2024-04-14 07:00:00
7088,11.0,0.0,0.8,50.0,78.0,10.2,7.3,1007.2,1017.6,0.0,0.03,,,10.0,ScAs,10.0,412,11.1,11.8,13.2,14.7,15.7,2024-04-14 08:00:00
7089,11.7,0.0,0.8,70.0,77.0,10.5,7.7,1007.2,1017.5,0.0,0.25,,,8.0,ScAc,10.0,394,12.4,12.3,13.3,14.6,15.6,2024-04-14 09:00:00
7090,13.8,,1.1,50.0,65.0,10.2,7.3,1007.3,1017.5,0.7,1.06,,,8.0,ScAc,8.0,475,18.7,13.7,13.5,14.6,15.5,2024-04-14 10:00:00
7091,13.0,0.0,5.0,340.0,70.0,10.4,7.6,1008.0,1018.3,0.2,0.5,,,10.0,ScAs,6.0,989,14.6,15.2,14.3,15.0,15.9,2024-04-14 11:00:00
7092,11.5,5.0,1.2,90.0,90.0,12.2,9.9,1007.1,1017.4,0.0,0.06,,,10.0,CbStNs,3.0,973,12.7,13.8,14.5,14.9,15.7,2024-04-14 12:00:00
7093,13.5,0.0,0.8,110.0,82.0,12.6,10.4,1006.4,1016.6,0.7,1.33,,,8.0,Sc,8.0,962,20.5,14.8,14.2,14.7,15.5,2024-04-14 13:00:00
7094,15.1,,0.9,140.0,71.0,12.1,9.8,1005.7,1015.9,1.0,1.62,,,3.0,Ci,,973,22.2,17.2,15.0,15.0,15.7,2024-04-14 14:00:00
7095,16.6,,1.5,180.0,68.0,12.8,10.6,1005.8,1015.9,1.0,1.55,,,3.0,Sc,10.0,955,21.7,18.1,15.5,14.9,15.4,2024-04-14 15:00:00
7096,16.1,,1.3,230.0,70.0,12.8,10.6,1005.7,1015.8,0.9,0.83,,,3.0,Sc,10.0,898,17.8,18.1,16.4,15.4,15.7,2024-04-14 16:00:00
7097,15.7,,3.2,250.0,63.0,11.2,8.6,1005.6,1015.8,0.7,0.39,,,6.0,Sc,9.0,1118,15.6,17.2,16.6,15.7,15.8,2024-04-14 17:00:00
7098,14.5,,2.1,290.0,71.0,11.6,9.2,1005.9,1016.1,0.1,0.06,,,8.0,Sc,15.0,1235,13.6,16.0,16.4,15.9,15.9,2024-04-14 18:00:00
7099,14.0,,1.6,270.0,70.0,11.2,8.6,1006.3,1016.5,,,,,0.0,,,1265,11.7,14.9,16.0,15.8,15.8,2024-04-14 19:00:00
7100,13.6,,1.4,270.0,70.0,10.9,8.2,1007.0,1017.2,,,,,0.0,,,1392,10.7,13.9,15.5,15.7,15.8,2024-04-14 20:00:00
7101,12.6,,1.2,270.0,70.0,10.2,7.2,1007.4,1017.7,,,,,0.0,,,1425,10.3,13.6,15.4,16.0,16.1,2024-04-14 21:00:00
7102,12.3,,0.9,290.0,73.0,10.4,7.5,1008.2,1018.5,,,,,0.0,,,1392,9.3,12.7,14.7,15.6,15.9,2024-04-14 22:00:00
7103,11.2,,0.5,320.0,78.0,10.3,7.4,1008.7,1019.1,,,,,0.0,,,802,9.0,12.5,14.7,15.8,16.2,2024-04-14 23:00:00
7104,10.8,,1.0,290.0,80.0,10.3,7.4,1008.9,1019.3,,,,,0.0,,,1151,8.2,11.9,14.2,15.5,16.0,2024-04-15 00:00:00
7105,10.2,,1.2,290.0,84.0,10.4,7.6,1009.4,1019.8,,,,,0.0,,,1036,7.6,11.2,13.7,15.2,15.9,2024-04-15 01:00:00
7106,9.5,,1.0,290.0,87.0,10.3,7.4,1009.7,1020.1,,,,,0.0,,,919,7.4,11.0,13.5,15.2,15.9,2024-04-15 02:00:00
7107,9.4,,1.6,290.0,85.0,9.9,6.9,1009.8,1020.2,,,,,0.0,,,983,7.1,10.6,13.1,14.9,15.8,2024-04-15 03:00:00
7108,9.0,,0.6,340.0,87.0,9.9,6.9,1009.6,1020.0,,,,,0.0,,,972,6.7,10.4,12.9,14.7,15.7,2024-04-15 04:00:00
7109,8.5,,1.2,20.0,87.0,9.6,6.4,1009.8,1020.3,,,,,0.0,,,1046,6.3,9.9,12.5,14.4,15.5,2024-04-15 05:00:00
7110,8.1,,0.9,20.0,88.0,9.5,6.2,1010.1,1020.6,,,,,0.0,,,831,6.3,9.8,12.4,14.4,15.5,2024-04-15 06:00:00
7111,7.8,,0.6,50.0,90.0,9.5,6.2,1010.3,1020.8,0.0,0.0,,,0.0,,,763,5.9,9.3,12.0,14.1,15.3,2024-04-15 07:00:00
7112,8.1,,1.2,50.0,85.0,9.2,5.7,1010.9,1021.4,0.4,0.26,,,0.0,,,772,7.4,9.5,11.9,14.1,15.3,2024-04-15 08:00:00
7113,10.1,,1.1,50.0,72.0,8.8,5.2,1011.3,1021.7,1.0,0.9,,,0.0,,,728,11.8,10.6,11.7,13.7,15.1,2024-04-15 09:00:00
7114,13.0,,0.9,50.0,63.0,9.4,6.1,1011.4,1021.7,1.0,1.5,,,0.0,,,854,18.0,13.1,12.2,13.7,15.1,2024-04-15 10:00:00
7115,15.7,,1.0,200.0,53.0,9.4,6.1,1011.1,1021.3,1.0,1.99,,,1.0,Sc,9.0,1172,23.2,15.8,13.1,13.8,15.0,2024-04-15 11:00:00
7116,16.8,,1.6,290.0,48.0,9.2,5.7,1010.8,1020.9,1.0,2.1,,,3.0,Sc,13.0,1673,20.8,17.9,14.1,13.8,14.8,2024-04-15 12:00:00
7117,17.2,,2.3,320.0,43.0,8.4,4.4,1010.1,1020.2,1.0,1.68,,,1.0,Sc,13.0,1835,24.3,18.1,15.1,14.1,14.9,2024-04-15 13:00:00
7118,17.6,,2.5,290.0,39.0,7.8,3.4,1009.7,1019.8,1.0,1.63,,,1.0,Sc,13.0,1964,22.7,18.8,15.9,14.6,15.0,2024-04-15 14:00:00
7119,18.0,,3.0,290.0,40.0,8.2,4.1,1009.3,1019.4,1.0,1.71,,,1.0,Sc,14.0,1808,21.5,19.5,16.6,15.1,15.2,2024-04-15 15:00:00
7120,18.2,,1.3,270.0,42.0,8.7,5.0,1009.4,1019.4,1.0,1.22,,,0.0,,,1976,18.9,18.8,16.7,15.1,15.0,2024-04-15 16:00:00
7121,17.0,,2.2,290.0,47.0,9.0,5.5,1009.5,1019.6,1.0,0.59,,,0.0,,,1989,14.4,17.8,17.1,15.7,15.5,2024-04-15 17:00:00
7122,15.1,,1.7,270.0,53.0,9.0,5.5,1009.9,1020.1,0.2,0.06,,,0.0,,,2000,11.6,16.1,16.7,15.9,15.5,2024-04-15 18:00:00
7123,13.9,,1.9,290.0,61.0,9.6,6.4,1010.5,1020.7,,,,,0.0,,,2000,10.2,14.6,16.1,15.8,15.5,2024-04-15 19:00:00
7124,13.1,,0.4,0.0,63.0,9.5,6.2,1011.0,1021.3,,,,,0.0,,,2000,9.4,13.6,15.5,15.7,15.6,2024-04-15 20:00:00
7125,12.1,,1.0,270.0,67.0,9.4,6.1,1011.2,1021.5,,,,,0.0,,,1977,9.1,13.0,15.2,15.8,15.8,2024-04-15 21:00:00
7126,11.6,,0.2,0.0,71.0,9.7,6.5,1011.5,1021.9,,,,,0.0,,,1858,8.1,12.2,14.5,15.5,15.6,2024-04-15 22:00:00
7127,11.0,,0.1,0.0,74.0,9.7,6.5,1011.7,1022.1,,,,,0.0,,,1817,7.6,11.6,14.1,15.3,15.6,2024-04-15 23:00:00
7128,10.5,,0.3,0.0,75.0,9.5,6.2,1011.7,1022.1,,,,,0.0,,,1800,7.2,11.2,13.8,15.2,15.7,2024-04-16 00:00:00
7129,10.0,,0.4,0.0,78.0,9.5,6.3,1012.0,1022.5,,,,,0.0,,,1669,6.8,10.8,13.5,15.0,15.7,2024-04-16 01:00:00
7130,9.1,,0.5,20.0,79.0,9.1,5.6,1012.0,1022.5,,,,,0.0,,,1625,6.6,10.5,13.2,14.9,15.7,2024-04-16 02:00:00
7131,9.1,,0.2,0.0,79.0,9.1,5.6,1012.2,1022.7,,,,,0.0,,,1689,6.0,10.0,12.7,14.5,15.4,2024-04-16 03:00:00
7132,8.5,,1.2,20.0,83.0,9.2,5.7,1012.2,1022.7,,,,,0.0,,,1577,6.0,9.7,12.5,14.4,15.4,2024-04-16 04:00:00
7133,7.8,,0.9,50.0,85.0,9.0,5.4,1012.3,1022.8,,,,,0.0,,,1542,5.9,9.7,12.4,14.4,15.5,2024-04-16 05:00:00
7134,7.5,,1.3,50.0,86.0,8.9,5.3,1012.0,1022.5,,,,,0.0,,,1301,5.5,9.2,11.9,14.0,15.2,2024-04-16 06:00:00
7135,7.3,,1.4,50.0,85.0,8.7,4.9,1011.9,1022.4,0.0,0.0,,,0.0,,,1039,5.6,9.0,11.7,13.8,15.1,2024-04-16 07:00:00
